WADMPR,WADMKK,WADMKC,Target,Tanggal,Month,Year,twi_final,elevation_mean,slope_mean,soil_type,drainage_pct,precip_t0,precip_t1,precip_t2,ndvi,mndwi,ndbi,precip_3d,precip_7d,nb_precip_t0,nb_precip_t1,nb_precip_t2,nb_twi,nb_elevation,nb_slope,nb_drainage,nb_soil,nb_ndvi,nb_mndwi,nb_ndbi,1daylag,3daylag,7daylag,ibi,nb_ibi
JAWA TENGAH,PATI,TAMBAKROMO,0,9/13/2021,9,2021,8.706685357,125.0607329,4.122037229,6,2.417405318,5.304999948,20.96000004,2.025000036,0.406551707,-0.485724392,0.054077875,28.29000002,28.79500003,4.030714197,12.26392847,4.393214202,9.263576473,68.88000773,2.985503123,3.183438182,5.142857143,0.494237669,-0.439724778,-0.050740887,41.77557005,0.383699341,5.158246231,-0.749245328,-0.319412598
JAWA TIMUR,TULUNGAGUNG,KALIDAWIR,0,9/13/2021,9,2021,9.625638051,172.5635892,6.99714592,6,2.709976798,2.064999998,18.63000011,20.74499989,0.628139791,-0.079338291,-0.177168457,41.44,41.505,3.289705816,16.22970557,22.4461765,10.61456702,136.6857852,4.30674248,2.942636387,6,0.570724859,-0.044496085,-0.149429863,461.8548585,36.22185195,75.01427606,0.478577831,0.413210538
BANTEN,SERANG,TUNJUNG TEJA,1,9/14/2021,9,2021,10.75033202,42.9954301,2.73182136,1,3.671908202,24.94000053,49.82500076,15.9399991,0.689300146,-0.161208985,-0.220279023,90.7050004,107.8850005,28.03740634,58.27907244,13.47999978,10.06134113,103.8317319,3.488307231,2.925795536,3.185185185,0.652450836,-0.206058045,-0.1927591,483.6863635,88.18133807,300.8791631,0.734952018,0.651877306
BANTEN,KOTA SERANG,TAKTAKAN,1,9/14/2021,9,2021,8.023818731,97.24233232,6.18979715,4,2.013775391,40.27499771,54.70999718,9.979999781,0.681818278,-0.074403717,-0.200411541,104.9649947,115.7349947,28.14870283,57.75110997,15.60222186,8.718341854,116.5961812,4.435663212,2.884679563,4.62962963,0.587901607,-0.043362697,-0.171011486,63.68731447,18.44870628,32.17075721,0.501495557,0.473763949
JAWA BARAT,SUKABUMI,NAGRAK,1,9/14/2021,9,2021,7.300386712,652.284833,11.40956264,4,3.396285476,43.00500011,9.044999599,15.03999996,0.719509774,-0.164611122,-0.262134051,67.08999968,71.8149996,41.07275766,10.39172392,15.79224098,7.942275883,688.6396234,8.235497537,3.161069343,4.206896552,0.631881166,-0.159879728,-0.182043729,879.5926901,68.12857584,27.85752102,0.833605546,0.548248073
BANTEN,PANDEGLANG,CIMANUK,1,9/14/2021,9,2021,8.800673301,204.1884737,2.877023606,4,3.263435634,18.05999994,76.62999916,18.57499981,0.649526794,-0.204791169,-0.207167646,113.2649989,119.0849987,17.97239943,84.32599777,18.80719949,8.110430755,228.939873,6.174114332,2.495652001,3.96,0.729189445,-0.186601093,-0.251799798,277.8980625,47.49829083,193.455436,0.844518358,0.826072698
JAWA BARAT,SUKABUMI,CICANTAYAN,1,9/14/2021,9,2021,7.630948348,522.5186003,8.265877917,6,2.267754128,36.85499954,10.29999948,15.76999998,0.723480295,-0.235069223,-0.234890787,62.924999,65.26999891,38.00903771,11.01269209,16.01576884,7.986960692,619.3048121,7.733324382,3.292576103,4.230769231,0.636449961,-0.20407169,-0.178324692,900.027606,67.43164466,38.68745593,0.759107646,0.529078745
JAWA TENGAH,BOYOLALI,MOJOSONGO,0,9/15/2021,9,2021,8.796602981,362.0996132,3.244639945,3,4.2731661,0.944999993,6.359999657,0.445000023,0.687372114,-0.423494653,-0.170885386,7.749999672,33.04499879,0.799594568,15.9747292,1.217162158,8.96456771,362.3391709,3.456640214,3.485295147,3.945945946,0.637966464,-0.370928998,-0.143644318,99.26637738,569.4998416,13.67280172,0.578045473,0.434921327
JAWA BARAT,KUNINGAN,CIGANDAMEKAR,0,9/16/2021,9,2021,8.229253987,340.5329848,5.536263214,4,2.774480712,0,0,65.77499771,0.650195596,-0.286562628,-0.17595813,65.77499771,120.6549969,0.814886379,0.326931809,63.87227095,8.631384976,282.5699178,5.693407357,2.79005846,4.5,0.593152633,-0.281848971,-0.135250907,0,32.7307929,0.037439782,0.609947914,0.411106306
JAWA TENGAH,GROBOGAN,PENAWANGAN,0,9/17/2021,9,2021,9.640313722,27.97160114,1.313725974,1,3.2543682,0,20.00499916,0.804999948,0.426944314,-0.318879516,-0.108960256,20.80999911,61.24499904,0,16.62307649,1.613076877,9.183154339,55.00263569,2.687988624,2.840976334,4.076923077,0.477697851,-0.408687298,-0.091574866,3.046717762,977.3619152,6.756448399,0.106670104,0.007023258
JAWA BARAT,BOGOR,CIAMPEA,0,9/17/2021,9,2021,8.597102468,209.3981224,3.625297966,1,4.319745897,0,6.169999838,9.295000076,0.605978741,-0.378011984,-0.126451911,15.46499991,91.7549969,0.021923077,4.050576853,6.812307674,8.362097721,300.7419425,5.410860426,3.016136254,1.692307692,0.597450076,-0.344915293,-0.111465766,2.900124499,635.7529567,0.00035913,0.406288834,0.232326673
JAWA BARAT,BOGOR,TAJURHALANG,0,9/18/2021,9,2021,8.797677236,127.1064619,2.193072613,1,2.391476822,0.424999997,0,4.435000062,0.631434308,-0.399091861,-0.094221959,4.860000059,91.10999863,0.754999954,0.004605263,3.371184114,8.808468248,129.4105409,2.809832278,3.437216727,1.078947368,0.504261373,-0.360959125,-0.033639703,3.990040269,11.98108049,3.676538708,0.243955885,-0.073711239
JAWA BARAT,CIAMIS,RANCAH,0,9/18/2021,9,2021,8.657022336,376.4971519,8.133791919,6,2.405569057,0,0,5.155000091,0.61976063,0.046255437,-0.286763281,5.155000091,91.07499611,0,0.005,3.873499992,8.032684765,358.5845219,10.08348161,2.669669512,5.2,0.600932841,0.032221124,-0.257787379,0.514112644,213.4378467,32.73479911,0.950171064,0.875103092
JAWA BARAT,BANDUNG,PASEH,0,9/19/2021,9,2021,9.470170933,963.1944892,9.865744255,4,2.86783976,0,0,0,0.580631948,-0.346906918,-0.188739839,0,68.01500152,0,0.029032259,0.137903221,12.97041774,880.474112,7.224918774,3.061883628,4.193548387,0.540556068,-0.260389782,-0.135207827,24.45869022,103.4516786,597.8853664,0.571464794,0.344776487
JAWA TENGAH,BANYUMAS,LUMBIR,0,9/19/2021,9,2021,7.268540464,148.188667,11.33381319,4,1.942002362,1.039999992,0,0,0.65636387,-0.055213267,-0.254277078,1.039999992,73.94999564,1.011666643,0,0,8.327373126,129.0059747,6.861789037,2.412198109,5,0.583391692,-0.039042655,-0.218851245,10.80203762,442.0668173,1899.716496,0.844761779,0.742155211
JAWA TENGAH,BANYUMAS,GUMELAR,0,9/19/2021,9,2021,7.351282735,251.0631638,11.96775584,4,2.064015519,0.334999971,0,0,0.682626985,0.028212512,-0.27216513,0.334999971,76.61999714,0.94136361,0.047272727,0.155454544,8.043271242,263.4884453,9.165897496,2.34049856,4.363636364,0.612602694,-0.036386802,-0.231078134,12.47182129,465.5226309,1586.972713,0.868671381,0.761270041
JAWA TENGAH,WONOSOBO,GARUNG,0,9/20/2021,9,2021,7.564554829,1382.471412,14.61499867,4,2.191817216,0.704999998,1.389999926,0,0.617566801,0.085215184,-0.252981107,2.094999924,22.1099995,0.636521728,0.53543477,1.662173928,7.492899991,1090.334228,11.74376069,2.677167794,4.173913043,0.681850993,-0.0940863,-0.254204392,1.230087156,0.711895564,3.832245408,0.942639482,0.86480863
JAWA TIMUR,TULUNGAGUNG,PUCANGLABAN,0,9/20/2021,9,2021,7.633011402,202.6839559,7.499748888,6,1.447696846,0.674999982,0,0,0.543543048,-0.069304226,-0.167017409,0.674999982,59.50999716,0.264545447,0,0,9.735804399,145.0755851,4.762639144,2.713077302,6,0.589658227,-0.083266426,-0.160681514,15.35756101,10.45600912,414.7286727,0.416565155,0.438509344
JAWA BARAT,BANDUNG,KERTASARI,0,9/23/2021,9,2021,7.400551015,1749.824985,12.03161445,4,1.596474562,0.774999976,0,0.509999961,0.738612026,-0.205365068,-0.264367228,1.284999937,1.284999937,0.67115381,0.121153845,0.686538451,7.384634514,1309.162147,13.02489195,2.443428495,4,0.705970584,-0.140815445,-0.2501048,0,0,0,0.734644516,0.703131991
JAWA TENGAH,KOTA SEMARANG,SEMARANG BARAT,0,9/23/2021,9,2021,7.591681463,11.68827983,1.952246719,4,2.585227273,0,7.119999647,24.96999836,0.353749513,-0.29371825,-0.018055914,32.08999801,53.34999686,0.199130431,2.368695622,28.19499903,10.69465,103.9358485,3.701729978,2.510511791,4.608695652,0.468457229,-0.348656863,-0.065076395,2.210877811,96.6075055,94.83593673,0.104172149,0.262416917
JAWA TIMUR,PASURUAN,GRATI,0,9/27/2021,9,2021,9.946621336,37.38399413,1.679464866,4,3.953400977,0,1.169999957,0,0.542594372,-0.40919407,-0.137072877,1.169999957,3.324999869,0,2.69815782,0.812105251,9.678248138,177.7110046,3.550805737,3.072426962,5.263157895,0.576163391,-0.352486272,-0.14702752,0,1.865020464,12.46228193,0.386482419,0.416275095
JAWA TIMUR,JOMBANG,PETERONGAN,0,9/27/2021,9,2021,10.21030189,29.16092827,0.818176012,4,5.439477063,0,0,1.289999932,0.544799093,-0.293810084,-0.154030609,1.289999932,7.46999976,0,1.198448237,3.478620636,9.967858592,51.75031893,1.51393154,3.51580381,4.862068966,0.575974447,-0.324528478,-0.1238609,1.311963399,531.7835776,18.73996875,0.518869864,0.358695361
JAWA TENGAH,BATANG,BANYUPUTIH,1,9/27/2021,9,2021,8.418152998,178.7015159,6.418875412,6,1.655283246,42.96999836,3.680000067,14.68000031,0.684306885,-0.433570366,-0.219206229,61.32999873,84.50499792,25.89593694,11.12843716,25.5287493,8.129648996,402.2733753,7.831102747,2.816751084,4.5,0.691239167,-0.285492511,-0.221899864,119.0806806,8.666127344,6.55812968,0.528475285,0.602704756
JAWA TENGAH,WONOGIRI,EROMOKO,0,9/27/2021,9,2021,8.551457991,326.3873537,6.916021723,6,2.025238878,0,7.129999638,0.184999991,0.574062373,-0.34500919,-0.117416052,7.314999629,20.68999975,0,7.156249901,0.432083322,9.335618845,255.0531224,6.027364378,2.230287922,6,0.568674019,-0.350169622,-0.108920658,2.397688742,328.2577043,5.791131922,0.139959878,0.103260493
JAWA TENGAH,KUDUS,KALIWUNGU,0,9/28/2021,9,2021,9.691736184,13.24381136,1.041821264,3,4.692387904,0,2.004999876,39.18999767,0.46081875,-0.428771808,-0.041766677,41.19499755,69.78999665,0,2.220869559,40.51543401,9.643983089,70.18510645,2.918966997,3.122866331,3.391304348,0.483728783,-0.408392669,-0.10305425,1.049225011,1185.290221,523.4629108,-0.119807076,0.060648446
JAWA TIMUR,TRENGGALEK,DONGKO,0,9/28/2021,9,2021,7.023566068,603.4937711,14.35542072,6,1.596179069,0,0,0,0.681612006,-0.046846004,-0.287402063,0,2.999999966,0,0,0.044999997,6.695009162,377.0717586,13.36100415,1.996825004,6,0.666054179,-0.042692557,-0.259257864,0,43.88312911,162.1172581,0.93093092,0.826298818
JAWA TIMUR,TRENGGALEK,KAMPAK,0,9/28/2021,9,2021,7.149576564,455.9616545,15.90579213,6,2.001179834,0,0,0,0.609789373,0.068178089,-0.310649116,0,4.569999933,0,0,0.144545447,7.526337654,302.5752227,11.16681127,2.213963859,6,0.667366005,-0.018241948,-0.233510977,0,50.01405061,205.3483478,0.958405788,0.756602679
JAWA BARAT,KOTA BOGOR,BOGOR BARAT,1,9/30/2021,9,2021,8.786540027,206.903109,2.895366066,1,4.501310313,10.80500007,0,12.70499897,0.475549462,-0.376810008,-0.018654954,23.50999904,72.81999689,12.23906232,1.502499956,8.215937287,8.33993321,316.8341539,5.573405842,3.007223337,1.84375,0.591713865,-0.337666176,-0.108035625,244.9445184,137.1877783,7.081184625,-0.374520136,0.21901695
JAWA BARAT,BEKASI,TAMBUN SELATAN,0,9/30/2021,9,2021,9.518379251,19.78583007,1.336113768,1,2.890273451,0,0,0,0.352739466,-0.25878361,0.036154546,0,6.264999848,0.164459455,0.147027022,0.043783781,9.608922865,23.97104874,1.338786918,3.245168225,1.702702703,0.397779608,-0.28104622,-0.0094125,38.61328051,94.87386024,2.595295397,-0.087641517,0.114982236
JAWA BARAT,BOGOR,CIGOMBONG,1,9/30/2021,9,2021,7.46763876,708.314789,11.27514724,4,2.149041435,12.9399991,0,6.029999971,0.648990267,-0.196476337,-0.211239389,18.96999907,55.57499886,12.29266645,0.430666664,10.87616656,7.793085268,616.3755851,9.089878671,3.151345291,3.333333333,0.629626725,-0.18022056,-0.177559386,162.6402811,116.8266531,14.29178742,0.704364045,0.524359661
JAWA TENGAH,KENDAL,KANGKUNG,0,9/30/2021,9,2021,10.58422099,6.07510692,0.825823731,4,3.071364047,15.01500034,0,0,0.493027478,-0.306785426,-0.131665026,15.01500034,55.53000004,13.34833336,0,0,11.80329837,72.18791632,3.217648135,2.824422158,4.533333333,0.52231969,-0.326151466,-0.142987506,144.2351215,147.4629904,19.99753624,0.352927216,0.357604007
JAWA TIMUR,BANYUWANGI,BANYUWANGI,0,9/30/2021,9,2021,9.641902971,17.82904953,1.341520213,6,2.965646806,0,0,0,0.536535301,-0.273588962,-0.095954918,0,1.039999969,0,0,0.111249994,8.759936832,295.9911327,4.476238613,3.873404576,6,0.692655153,-0.033913959,-0.236198579,0.458688828,0.022404508,3.797819604,0.189175513,0.773330761
JAWA BARAT,SUKABUMI,PARAKANSALAK,0,10/1/2021,10,2021,7.331696217,778.440152,11.91301282,4,2.250591017,2.681999981,12.06499958,0.640000015,0.632775244,0.018823411,-0.268925479,15.38699958,61.57699952,5.137294019,15.01852908,0.220882353,7.411325617,673.9755919,11.3041066,2.879489799,4.117647059,0.608332918,-0.060131789,-0.233874318,69.9103392,27.72768468,35.56152498,0.867750843,0.75735966
JAWA TENGAH,PATI,GABUS,0,10/2/2021,10,2021,11.48943719,7.695763881,0.859102531,3,4.421079301,0,0.098500002,1.819999874,0.412414884,-0.426369459,-0.040407554,1.918499876,54.84850018,0.48366666,0.09956667,2.754666604,10.29470389,78.28118064,3.121154829,3.269686322,5.133333333,0.484797216,-0.396349669,-0.077219927,4.735036539,0,559.4853745,-0.422656352,-0.099236252
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,0,10/3/2021,10,2021,9.442436606,124.1972727,1.28183293,1,4.479418886,0,0,0.092500001,0.297376471,0.12887197,0.089299948,0.092500001,0.092500001,0.0052,0,0.095050004,9.042947402,165.2269209,2.969359405,3.664546549,4.34,0.433634694,0.064735047,-0.077423407,7.377250362,29.38764859,1238.091578,-0.099124077,0.417062657
JAWA BARAT,GARUT,CIGEDUG,0,10/3/2021,10,2021,7.451595238,1460.698024,12.02214723,4,0.928826007,0.085000003,0,0.881999999,0.473359811,0.029170237,-0.272500836,0.967000002,1.301999995,2.274705836,0.261176461,1.426764686,7.480333387,1153.575618,11.92967069,2.395534417,4,0.572599806,0.050362125,-0.236742757,0.252655402,0,51.01554771,0.879461214,0.736131043
JAWA BARAT,SUKABUMI,PARUNGKUDA,0,10/3/2021,10,2021,7.942413686,441.4996709,6.754567491,4,6.15640599,0,3.914999843,5.141000032,0.697883173,-0.19244653,-0.187589698,9.055999875,47.07100046,0.674285692,5.582618901,5.50499985,7.499054529,625.0923951,10.43695404,2.749839213,4.380952381,0.602007736,-0.016865705,-0.23202616,41.64875021,218.8482186,660.6972958,0.602373488,0.703326623
JAWA TENGAH,JEPARA,WELAHAN,0,10/4/2021,10,2021,10.33159934,5.906252867,0.786663789,1,3.408674404,0.650000006,1.219999999,0.029999999,0.485678914,-0.389587338,-0.038873154,1.900000004,5.564999828,1.361315766,0.909999999,0.255263152,9.677599044,61.01871411,2.617540711,3.2901363,3.368421053,0.445584396,-0.302569311,-0.098528807,107.6396954,4.946377679,41.55377516,-0.575476587,0.008190296
JAWA TENGAH,TEGAL,PANGKAH,0,10/4/2021,10,2021,9.266747035,58.1818119,2.457476384,4,3.463841548,0.039999998,0.074999996,0.035,0.599257212,-0.236855051,-0.075647229,0.149999994,0.477999992,0.32770832,0.84374999,0.493541647,8.926510235,128.4053273,2.735015623,3.15837491,4.083333333,0.486012623,-0.078072699,-0.097312641,0.853920917,1.360916507,28.17833745,0.035900525,0.193462605
JAWA TIMUR,KOTA MALANG,LOWOKWARU,0,10/5/2021,10,2021,9.074133081,510.148392,2.012870517,4,3.502893695,0,0.350000001,0.019999999,0.401805882,-0.231479747,0.007729546,0.370000001,0.579000001,0.125476185,0.409523797,0.191428566,8.303691312,706.9459275,6.785510582,3.386679661,4.476190476,0.591005919,-0.198700017,-0.178552367,11.16534679,28.8245904,0,0.055016632,0.56325643
JAWA BARAT,BANDUNG,KATAPANG,0,10/5/2021,10,2021,29.89186629,665.8901093,0.065749672,4,3.96105333,2.775000036,9.109999895,14.45499945,0.436044186,-0.248805266,-0.03026781,26.33999938,29.69899946,6.065768984,15.42221134,6.10999983,12.35645373,768.0314527,4.174049925,3.440328502,4.615384615,0.397749633,-0.064907553,-0.012328918,453.7369055,4.484429717,0.40965025,-0.003704887,0.022129929
BANTEN,PANDEGLANG,LABUAN,0,10/7/2021,10,2021,9.284157017,17.66813647,2.416423747,6,3.515365908,0,0,3.084999919,0.459812946,-0.134767036,-0.182200102,3.084999919,6.713999963,0.005714285,0.437499988,3.133928476,10.37841794,160.2327667,5.853986929,2.701753195,4.142857143,0.5856788,-0.052771521,-0.252093244,0,6.98E-08,2.701288812,0.578842423,0.826981921
JAWA BARAT,CIREBON,SUSUKAN,0,10/9/2021,10,2021,9.988571752,14.43991484,0.908357262,4,3.830054416,0,0,0,0.416974244,-0.324199562,-0.132800635,0,1.799999911,0,0.031935482,0,9.879679585,43.55756395,1.878550606,3.074197913,4.35483871,0.395755475,-0.229660645,-0.116932725,0,32.04657988,38.4264261,0.404731133,0.350143241
JAWA TENGAH,PURWOREJO,NGOMBOL,0,10/9/2021,10,2021,14.75574778,7.259723177,0.608715898,4,3.896724839,0,0,0.015,0.455223841,-0.137216678,-0.177418776,0.015,1.074999955,0,0,0.057692306,11.1851814,76.3750185,4.283388813,2.900919193,4.153846154,0.483979294,-0.002588161,-0.211312032,0,8.763821894,0.930241333,0.696367998,0.709964578
JAWA TIMUR,PACITAN,PACITAN,0,10/10/2021,10,2021,8.24687157,103.8114188,10.50669735,6,2.775999268,0,0,0,0.642495008,0.19848083,-0.178470372,0,0.529999986,0,0,0,7.254255139,366.3182543,12.60523775,1.983493789,6,0.62313137,0.211541243,-0.231693394,0,0.004358919,0,0.523376341,0.728301114
JAWA TENGAH,KUDUS,JATI,0,10/12/2021,10,2021,9.730473846,10.79446692,0.990020362,4,3.49595617,0,0,0,0.482150342,-0.384054565,-0.050031276,0,13.70999998,0,0,0,9.348301505,72.46395809,3.143618829,3.173495569,3.8,0.442527955,-0.311905974,-0.089286913,0,0,7.555477029,-0.092818389,0.004787807
JAWA TENGAH,GROBOGAN,GABUS,0,10/12/2021,10,2021,8.490735824,108.8626498,3.878464545,6,2.516010979,0,0,0,0.593263361,-0.448650639,-0.082397358,0,4.159999967,0,0,0,8.648266287,96.04546945,3.154730863,2.493889322,6,0.535893812,-0.440718175,-0.083224579,2.651946352,8.985456715,33.66261031,-0.065839316,-0.047490766
JAWA TIMUR,PONOROGO,KAUMAN,0,10/12/2021,10,2021,9.611270747,106.1337359,1.43720006,6,4.475554141,0,0,0,0.679279444,-0.284815996,-0.139079928,0,0.299999982,0,0,0,8.698443487,221.9946678,5.692136325,3.406433402,5.857142857,0.566392956,-0.278185364,-0.123396746,2.651946352,8.985456715,31.35683074,0.405878175,0.200116138
BANTEN,KOTA CILEGON,CIBEBER,0,10/12/2021,10,2021,8.705297296,35.05038964,2.88992471,6,3.402791053,0,0.399999976,0,0.457012171,0.071741995,-0.084641021,0.399999976,0.399999976,0.006842105,1.364210442,0.576578953,8.662658388,81.03199667,6.048744101,2.637074673,5,0.485293129,-0.02673521,-0.160714098,0,0,9.192821289,-0.026818618,0.36829221
BANTEN,PANDEGLANG,PAGELARAN,0,10/13/2021,10,2021,37.64969254,12.9048583,2.180835232,4,3.454723533,0.169999994,0,0.185000002,0.505038003,-0.075026126,-0.216475294,0.354999997,3.64499981,0.900312496,0.0075,0.752499975,8.407966375,144.9521047,5.556984689,2.681770922,4.5,0.583592113,-0.079727333,-0.247486592,14.34300235,63.52606622,7.468442168,0.73718583,0.824942858
JAWA BARAT,MAJALENGKA,MAJA,0,10/15/2021,10,2021,7.482307799,503.9297993,10.84612486,4,2.680306321,0,0.089999998,1.164999962,0.44616854,-0.01773011,-0.163122135,1.25499996,1.25499996,0.109038458,0.225576924,0.753076914,8.118236591,515.3016561,8.260326721,2.613619429,4.769230769,0.490877128,-0.028580205,-0.186849862,14.71282633,0,0.640546769,0.552512786,0.650579582
JAWA TIMUR,MALANG,PAKIS,0,10/15/2021,10,2021,9.157798091,492.9122602,1.952856551,4,3.503148898,0.139999989,0,0,0.582612891,-0.27940231,-0.174447538,0.139999989,0.139999989,2.065999941,0.098249996,0.024749999,8.293735506,706.4867262,6.922949035,3.400695506,4.3,0.583473818,-0.204072113,-0.167084862,61.27363639,0.813053652,6.618065498,0.662257979,0.574669503
JAWA TIMUR,TRENGGALEK,TRENGGALEK,0,10/15/2021,10,2021,8.776050214,210.5211763,10.90816396,6,2.866018052,0.005,0.204999983,0,0.630036032,0.115014265,-0.21099525,0.209999983,0.409999971,0.091764701,0.40235293,0,8.64743435,359.9838016,9.66081211,2.880058847,5.882352941,0.627955825,0.048585487,-0.207253202,95.87970751,0.813053652,6.684628523,0.661080372,0.629752583
JAWA TIMUR,MAGETAN,KARTOHARJO,0,10/16/2021,10,2021,13.17859617,54.92918595,0.651097052,4,5.349569024,0,0,0.089999998,0.568288706,-0.332849611,-0.150630117,0.089999998,0.089999998,0,0.247692295,0.283269224,10.62520604,91.40442168,1.618836642,3.567546104,4.961538462,0.55416473,-0.380952471,-0.123043624,10.27352561,18.94504344,8.985456715,0.590822856,0.330001142
JAWA TIMUR,JEMBER,AMBULU,0,10/16/2021,10,2021,10.08990181,32.64158558,3.534428894,6,3.781775247,0,2.24000001,0.379999995,0.649255871,-0.395533817,-0.149482136,2.620000005,2.700000007,0,4.138571313,0.213571423,9.07871757,101.8920399,4.422733593,2.589886389,6,0.634939789,-0.222208328,-0.211202846,14.63479827,12.33011919,1.177150939,0.429779655,0.646171149
JAWA BARAT,BANDUNG BARAT,NGAMPRAH,1,10/17/2021,10,2021,7.771477392,810.7797362,7.65250157,4,3.136173256,9.764999628,2.159999907,2.959999859,0.316030511,0.16181832,-0.133692511,14.88499939,24.32999897,5.426931658,11.16784049,2.33499994,10.46365501,761.3566732,4.909563597,3.114279081,4.545454545,0.369317312,-0.032443205,-0.022783055,308.6303934,65.12419447,9.580002277,0.325619868,0.12992367
DAERAH ISTIMEWA YOGYAKARTA,GUNUNGKIDUL,WONOSARI,0,10/17/2021,10,2021,12.64229535,178.5971533,1.955123218,6,2.423317273,15.31500006,0,0.219999991,0.454329222,0.075727052,-0.057307231,15.53500005,15.54000005,12.74535666,0,0.811785699,8.361732065,231.9483778,6.68573585,2.117980401,6,0.503345137,0.112304797,-0.138574771,193.6456015,7.513900244,0,-0.106244599,0.33446907
JAWA BARAT,BOGOR,PARUNG,0,10/18/2021,10,2021,8.723354537,102.1545305,2.502591452,1,2.531481241,29.41999912,7.015000105,1.149999976,0.604632373,-0.338179969,-0.099680344,37.5849992,44.98499894,37.57837796,8.313918868,1.228918876,8.710438877,109.1416982,2.823683658,3.374745582,1.081081081,0.490688637,-0.293527207,-0.046287578,534.6575651,162.5662377,107.1696083,0.22053812,-0.049028874
JAWA BARAT,KOTA CIMAHI,CIMAHI SELATAN,1,10/18/2021,10,2021,8.897468195,721.4343539,3.763386564,4,3.158546656,21.36999893,4.294999838,15.1449995,0.329470251,-0.077148451,0.050743641,40.80999827,47.6349982,24.6052822,5.368679068,13.13443345,12.50543456,759.2231007,4.15207294,3.420527495,4.603773585,0.379588802,-0.056238158,-0.014633072,1206.837874,244.0692114,188.1102946,0.219085031,0.018863961
JAWA BARAT,PANGANDARAN,SIDAMULIH,0,10/18/2021,10,2021,8.802965654,186.6522551,7.66816779,4,2.497180603,9.404999971,9.444999933,1.549999952,0.337365718,0.259473495,-0.296096367,20.39999986,21.09499982,10.11666662,7.388888796,0.413888878,12.26535384,144.425868,6.86740201,2.658795086,4.111111111,0.352412155,0.186128352,-0.272054926,417.2786558,14.83288654,0,0.888779085,0.86269951
JAWA TIMUR,LAMONGAN,TIKUNG,0,10/18/2021,10,2021,9.445915077,20.11226874,1.216281434,6,2.278691673,12.69000006,15.4199996,0,0.279829967,-0.36078971,0.062618969,28.10999966,28.10999966,13.86552602,7.167631463,0.951842092,9.728613946,19.57474281,1.126268327,2.879043745,4.736842105,0.336280782,-0.292957668,-0.064349739,4051.834144,171.4350478,14.689356,-0.647863934,0.016518627
JAWA BARAT,BOGOR,BOJONG GEDE,1,10/19/2021,10,2021,8.889911053,132.7343468,2.336308013,1,4.137208693,16.01999903,29.41999912,7.015000105,0.469686364,-0.292861565,-0.010776187,52.45499825,61.00499797,9.331499618,34.65249982,7.038749939,8.724024253,150.1805943,3.206916873,3.309827528,1.225,0.493297966,-0.277373911,-0.045250685,76.50443579,64.59050562,3.287534765,-0.29314764,-0.002743217
JAWA BARAT,KOTA BOGOR,TANAH SAREAL,1,10/19/2021,10,2021,8.869407938,183.2994382,2.172009081,1,2.429645167,8.120000124,26.24000072,8.044999838,0.420679268,-0.301780632,-0.00276402,42.40500069,59.12500052,11.51272675,30.32090872,7.875454469,8.519746332,247.5254324,4.454634353,3.216041912,1.545454545,0.517100665,-0.257065601,-0.078185155,67.18467993,60.54467587,2.730874497,-0.3987344,0.099834215
JAWA BARAT,KOTA BOGOR,TANAH SAREAL,1,10/19/2021,10,2021,8.869407938,183.2994382,2.172009081,1,2.429645167,8.120000124,26.24000072,8.044999838,0.420679268,-0.301780632,-0.00276402,42.40500069,59.12500052,11.51272675,30.32090872,7.875454469,8.519746332,247.5254324,4.454634353,3.216041912,1.545454545,0.517100665,-0.257065601,-0.078185155,67.18467993,60.54467587,2.730874497,-0.3987344,0.099834215
JAWA BARAT,BOGOR,SUKARAJA,1,10/19/2021,10,2021,8.407368545,276.7581356,4.468126224,1,3.259174124,3.944999814,26.64000034,4.454999685,0.559094669,-0.250079628,-0.105421157,35.03999984,60.04999955,11.3232139,26.96696392,7.915892729,8.259931147,386.7037322,6.280990498,2.984314913,2.178571429,0.512149714,-0.202819256,-0.105239337,59.54739388,60.07242058,7.8831229,0.224657939,0.23625235
JAWA BARAT,BOGOR,KEMANG,1,10/19/2021,10,2021,8.618929442,140.828199,3.034783477,1,2.546045504,8.120000124,26.24000072,8.044999838,0.643286842,-0.34359656,-0.119279066,42.40500069,59.12500052,12.58842804,32.4739997,8.548142787,8.653596747,190.4459927,3.678303393,3.303679964,1.257142857,0.507253094,-0.278587123,-0.062081653,366.2273612,198.0965589,15.95601275,0.267682336,0.043077295
JAWA BARAT,KOTA BOGOR,BOGOR UTARA,1,10/19/2021,10,2021,8.936648489,206.1296177,2.350442884,1,5.419892793,3.944999814,26.64000034,4.454999685,0.452139116,-0.270670768,-0.010281963,35.03999984,60.04999955,11.26046833,28.29203086,7.758281149,8.353206657,321.6409524,5.541832424,3.028810911,1.9375,0.512863943,-0.227290075,-0.093753831,71.5488798,73.06876732,8.149441208,-0.360192189,0.168545755
