WADMKK,WADMKC,probability,JOIN_ID,selisih
Adm. Kep. Seribu,Kepulauan Seribu Selatan,0.590224182,Adm. Kep. Seribu_Kepulauan Seribu Selatan,0.092385
Adm. Kep. Seribu,Kepulauan Seribu Utara,0.772024983,Adm. Kep. Seribu_Kepulauan Seribu Utara,-0.019902
Bandung,Arjasari,0.675520824,Bandung_Arjasari,-0.003447
Bandung,Baleendah,0.711942294,Bandung_Baleendah,-0.036829
Bandung,Banjaran,0.673475691,Bandung_Banjaran,-0.019300
Bandung,Bojongsoang,0.717781668,Bandung_Bojongsoang,-0.014792
Bandung,Cangkuang,0.700143914,Bandung_Cangkuang,-0.035415
Bandung,Cicalengka,0.69446417,Bandung_Cicalengka,-0.069177
Bandung,Cikancung,0.65916233,Bandung_Cikancung,-0.050395
Bandung,Cilengkrang,0.691597624,Bandung_Cilengkrang,-0.068792
Bandung,Cileunyi,0.722335691,Bandung_Cileunyi,-0.059299
Bandung,Cimaung,0.664853673,Bandung_Cimaung,-0.031523
Bandung,Cimenyan,0.686438483,Bandung_Cimenyan,-0.024518
Bandung,Ciparay,0.702373729,Bandung_Ciparay,-0.063971
Bandung,Ciwidey,0.676002406,Bandung_Ciwidey,-0.058974
Bandung,Dayeuhkolot,0.71367619,Bandung_Dayeuhkolot,-0.027472
Bandung,Ibun,0.662475719,Bandung_Ibun,-0.055283
Bandung,Katapang,0.72086633,Bandung_Katapang,-0.000909
Bandung,Kertasari,0.617274566,Bandung_Kertasari,0.021606
Bandung,Kutawaringin,0.694351131,Bandung_Kutawaringin,-0.038890
Bandung,Majalaya,0.700009573,Bandung_Majalaya,-0.028671
Bandung,Margaasih,0.737545157,Bandung_Margaasih,-0.008309
Bandung,Margahayu,0.725364754,Bandung_Margahayu,-0.022557
Bandung,Nagreg,0.671202042,Bandung_Nagreg,-0.079488
Bandung,Pacet,0.664428758,Bandung_Pacet,-0.023675
Bandung,Pameungpeuk,0.707710597,Bandung_Pameungpeuk,0.012240
Bandung,Pangalengan,0.671836328,Bandung_Pangalengan,-0.033231
Bandung,Paseh,0.653575589,Bandung_Paseh,-0.053265
Bandung,Pasirjambu,0.658189112,Bandung_Pasirjambu,-0.056006
Bandung,Rancabali,0.635536804,Bandung_Rancabali,-0.044232
Bandung,Rancaekek,0.713917011,Bandung_Rancaekek,-0.062609
Bandung,Solokanjeruk,0.692411677,Bandung_Solokanjeruk,-0.032882
Bandung,Soreang,0.686795959,Bandung_Soreang,-0.012068
Bandung Barat,Batujajar,0.698483604,Bandung Barat_Batujajar,-0.015539
Bandung Barat,Cihampelas,0.689104882,Bandung Barat_Cihampelas,-0.021890
Bandung Barat,Cikalongwetan,0.691301384,Bandung Barat_Cikalongwetan,-0.075705
Bandung Barat,Cililin,0.687386967,Bandung Barat_Cililin,-0.058094
Bandung Barat,Cipatat,0.65412452,Bandung Barat_Cipatat,-0.032995
Bandung Barat,Cipeundeuy,0.666874749,Bandung Barat_Cipeundeuy,-0.093011
Bandung Barat,Cipongkor,0.641488912,Bandung Barat_Cipongkor,-0.035340
Bandung Barat,Cisarua,0.676189182,Bandung Barat_Cisarua,-0.035967
Bandung Barat,Gununghalu,0.642693236,Bandung Barat_Gununghalu,-0.026549
Bandung Barat,Lembang,0.699797915,Bandung Barat_Lembang,-0.050501
Bandung Barat,Ngamprah,0.710957146,Bandung Barat_Ngamprah,-0.058113
Bandung Barat,Padalarang,0.707721787,Bandung Barat_Padalarang,-0.059638
Bandung Barat,Parongpong,0.677736952,Bandung Barat_Parongpong,-0.033622
Bandung Barat,Rongga,0.660832051,Bandung Barat_Rongga,-0.049838
Bandung Barat,Saguling,0.678804037,Bandung Barat_Saguling,-0.071675
Bandung Barat,Sindangkerta,0.670949552,Bandung Barat_Sindangkerta,-0.072701
Bangkalan,Arosbaya,0.64779136,Bangkalan_Arosbaya,0.032610
Bangkalan,Bangkalan,0.619829086,Bangkalan_Bangkalan,0.091108
Bangkalan,Blega,0.645175809,Bangkalan_Blega,0.012919
Bangkalan,Burneh,0.674466299,Bangkalan_Burneh,0.014051
Bangkalan,Galis,0.58992697,Bangkalan_Galis,0.049179
Bangkalan,Geger,0.575084887,Bangkalan_Geger,0.047579
Bangkalan,Kamal,0.679624274,Bangkalan_Kamal,-0.015392
Bangkalan,Klampis,0.58016745,Bangkalan_Klampis,0.094252
Bangkalan,Kokop,0.54520127,Bangkalan_Kokop,0.076226
Bangkalan,Konang,0.585919872,Bangkalan_Konang,0.038371
Bangkalan,Kwanyar,0.710827041,Bangkalan_Kwanyar,-0.055744
Bangkalan,Labang,0.676517333,Bangkalan_Labang,-0.026742
Bangkalan,Modung,0.667956878,Bangkalan_Modung,-0.056452
Bangkalan,Sepulu,0.55727524,Bangkalan_Sepulu,0.094002
Bangkalan,Socah,0.63929194,Bangkalan_Socah,0.071519
Bangkalan,Tanah Merah,0.641006772,Bangkalan_Tanah Merah,0.027121
Bangkalan,Tanjung Bumi,0.561198336,Bangkalan_Tanjung Bumi,0.129687
Bangkalan,Tragah,0.732641892,Bangkalan_Tragah,-0.068287
Banjarnegara,Banjarmangu,0.623691716,Banjarnegara_Banjarmangu,0.040357
Banjarnegara,Banjarnegara,0.596316011,Banjarnegara_Banjarnegara,0.083166
Banjarnegara,Batur,0.642321497,Banjarnegara_Batur,0.039228
Banjarnegara,Bawang,0.58685409,Banjarnegara_Bawang,0.021361
Banjarnegara,Kalibening,0.670411169,Banjarnegara_Kalibening,-0.023913
Banjarnegara,Karangkobar,0.634271618,Banjarnegara_Karangkobar,0.029992
Banjarnegara,Madukara,0.616370726,Banjarnegara_Madukara,0.060733
Banjarnegara,Mandiraja,0.626942959,Banjarnegara_Mandiraja,-0.070668
Banjarnegara,Pagedongan,0.599152933,Banjarnegara_Pagedongan,-0.002195
Banjarnegara,Pagentan,0.632093472,Banjarnegara_Pagentan,0.065975
Banjarnegara,Pandanarum,0.683141272,Banjarnegara_Pandanarum,-0.050018
Banjarnegara,Pejawaran,0.640320451,Banjarnegara_Pejawaran,0.017361
Banjarnegara,Punggelan,0.616953765,Banjarnegara_Punggelan,-0.040587
Banjarnegara,Purwanegara,0.590497418,Banjarnegara_Purwanegara,-0.000284
Banjarnegara,Purworeja Klampok,0.62122167,Banjarnegara_Purworeja Klampok,-0.041344
Banjarnegara,Rakit,0.570775083,Banjarnegara_Rakit,-0.001645
Banjarnegara,Sigaluh,0.595321614,Banjarnegara_Sigaluh,0.051354
Banjarnegara,Susukan,0.689234591,Banjarnegara_Susukan,-0.102156
Banjarnegara,Wanadadi,0.599442104,Banjarnegara_Wanadadi,0.021976
Banjarnegara,Wanayasa,0.653887952,Banjarnegara_Wanayasa,-0.013116
Bantul,Bambanglipuro,0.648886349,Bantul_Bambanglipuro,0.055312
Bantul,Banguntapan,0.60173803,Bantul_Banguntapan,0.115269
Bantul,Bantul,0.646150421,Bantul_Bantul,0.087999
Bantul,Dlingo,0.598393763,Bantul_Dlingo,-0.020612
Bantul,Imogiri,0.608490979,Bantul_Imogiri,0.037233
Bantul,Jetis,0.643845172,Bantul_Jetis,0.083392
Bantul,Kasihan,0.612645222,Bantul_Kasihan,0.135074
Bantul,Kretek,0.641775204,Bantul_Kretek,0.059256
Bantul,Pajangan,0.594028903,Bantul_Pajangan,0.093818
Bantul,Pandak,0.662324012,Bantul_Pandak,0.058132
Bantul,Piyungan,0.583096706,Bantul_Piyungan,0.069326
Bantul,Pleret,0.554213159,Bantul_Pleret,0.113007
Bantul,Pundong,0.634208976,Bantul_Pundong,0.047421
Bantul,Sanden,0.642794228,Bantul_Sanden,0.093348
Bantul,Sedayu,0.609528173,Bantul_Sedayu,0.083583
Bantul,Sewon,0.622802666,Bantul_Sewon,0.129182
Bantul,Srandakan,0.673652053,Bantul_Srandakan,0.054350
Banyumas,Ajibarang,0.630497411,Banyumas_Ajibarang,-0.042038
Banyumas,Banyumas,0.720992911,Banyumas_Banyumas,-0.123685
Banyumas,Baturraden,0.684289089,Banyumas_Baturraden,-0.115596
Banyumas,Cilongok,0.679832298,Banyumas_Cilongok,-0.053764
Banyumas,Gumelar,0.590206216,Banyumas_Gumelar,-0.014358
Banyumas,Jatilawang,0.66079874,Banyumas_Jatilawang,-0.024882
Banyumas,Kalibagor,0.704571282,Banyumas_Kalibagor,-0.096721
Banyumas,Karanglewas,0.672889388,Banyumas_Karanglewas,-0.093162
Banyumas,Kebasen,0.712497265,Banyumas_Kebasen,-0.083950
Banyumas,Kedungbanteng,0.624599735,Banyumas_Kedungbanteng,-0.024192
Banyumas,Kembaran,0.621635766,Banyumas_Kembaran,-0.000840
Banyumas,Kemranjen,0.688749718,Banyumas_Kemranjen,-0.036260
Banyumas,Lumbir,0.580566058,Banyumas_Lumbir,-0.043067
Banyumas,Patikraja,0.677054206,Banyumas_Patikraja,-0.099723
Banyumas,Pekuncen,0.615496677,Banyumas_Pekuncen,-0.002505
Banyumas,Purwojati,0.660727607,Banyumas_Purwojati,-0.098860
Banyumas,Purwokerto Barat,0.608898829,Banyumas_Purwokerto Barat,0.000504
Banyumas,Purwokerto Selatan,0.627852524,Banyumas_Purwokerto Selatan,0.006184
Banyumas,Purwokerto Timur,0.593898824,Banyumas_Purwokerto Timur,0.047697
Banyumas,Purwokerto Utara,0.614995044,Banyumas_Purwokerto Utara,0.031920
Banyumas,Rawalo,0.681678457,Banyumas_Rawalo,-0.082261
Banyumas,Sokaraja,0.654949617,Banyumas_Sokaraja,0.002645
Banyumas,Somagede,0.684085404,Banyumas_Somagede,-0.087860
Banyumas,Sumbang,0.678481302,Banyumas_Sumbang,-0.071372
Banyumas,Sumpiuh,0.675973868,Banyumas_Sumpiuh,-0.031860
Banyumas,Tambak,0.657198064,Banyumas_Tambak,-0.009437
Banyumas,Wangon,0.590552272,Banyumas_Wangon,-0.010787
Banyuwangi,Bangorejo,0.401674057,Banyuwangi_Bangorejo,0.104488
Banyuwangi,Banyuwangi,0.444942475,Banyuwangi_Banyuwangi,0.127663
Banyuwangi,Blimbingsari,0.461653674,Banyuwangi_Blimbingsari,0.041463
Banyuwangi,Cluring,0.459833171,Banyuwangi_Cluring,0.040472
Banyuwangi,Gambiran,0.43915075,Banyuwangi_Gambiran,0.039184
Banyuwangi,Genteng,0.45851865,Banyuwangi_Genteng,0.019654
Banyuwangi,Giri,0.444302383,Banyuwangi_Giri,0.033591
Banyuwangi,Glagah,0.428905534,Banyuwangi_Glagah,0.036025
Banyuwangi,Glenmore,0.425599662,Banyuwangi_Glenmore,0.013571
Banyuwangi,Kabat,0.446240745,Banyuwangi_Kabat,0.018780
Banyuwangi,Kalibaru,0.471304589,Banyuwangi_Kalibaru,0.005362
Banyuwangi,Kalipuro,0.399525572,Banyuwangi_Kalipuro,0.019565
Banyuwangi,Licin,0.436642687,Banyuwangi_Licin,0.014991
Banyuwangi,Muncar,0.463452238,Banyuwangi_Muncar,0.073027
Banyuwangi,Pesanggaran,0.477294442,Banyuwangi_Pesanggaran,-0.020682
Banyuwangi,Purwoharjo,0.459486523,Banyuwangi_Purwoharjo,0.084988
Banyuwangi,Rogojampi,0.445643851,Banyuwangi_Rogojampi,0.039847
Banyuwangi,Sempu,0.433571476,Banyuwangi_Sempu,0.020870
Banyuwangi,Siliragung,0.45081801,Banyuwangi_Siliragung,-0.004080
Banyuwangi,Singojuruh,0.445957864,Banyuwangi_Singojuruh,0.030315
Banyuwangi,Songgon,0.463074186,Banyuwangi_Songgon,-0.016820
Banyuwangi,Srono,0.461583501,Banyuwangi_Srono,0.034217
Banyuwangi,Tegaldlimo,0.377445221,Banyuwangi_Tegaldlimo,0.098566
Banyuwangi,Tegalsari,0.451166699,Banyuwangi_Tegalsari,0.018132
Banyuwangi,Wongsorejo,0.421874279,Banyuwangi_Wongsorejo,0.099105
Batang,Bandar,0.676865276,Batang_Bandar,-0.017218
Batang,Banyuputih,0.650012582,Batang_Banyuputih,0.059849
Batang,Batang,0.828375503,Batang_Batang,-0.050307
Batang,Bawang,0.612681997,Batang_Bawang,0.041878
Batang,Blado,0.656002937,Batang_Blado,0.005961
Batang,Gringsing,0.752574237,Batang_Gringsing,-0.009250
Batang,Kandeman,0.775626249,Batang_Kandeman,-0.006878
Batang,Limpung,0.669995454,Batang_Limpung,-0.014607
Batang,Pecalungan,0.665884228,Batang_Pecalungan,-0.031535
Batang,Reban,0.65304924,Batang_Reban,0.019476
Batang,Subah,0.68942144,Batang_Subah,-0.007155
Batang,Tersono,0.65958199,Batang_Tersono,-0.011189
Batang,Tulis,0.744432195,Batang_Tulis,-0.047449
Batang,Warungasem,0.802012918,Batang_Warungasem,-0.035581
Batang,Wonotunggal,0.719711908,Batang_Wonotunggal,-0.087816
Bekasi,Babelan,0.720453668,Bekasi_Babelan,0.002862
Bekasi,Bojongmangu,0.656687694,Bekasi_Bojongmangu,0.041246
Bekasi,Cabangbungin,0.688538043,Bekasi_Cabangbungin,0.028847
Bekasi,Cibarusah,0.707278439,Bekasi_Cibarusah,0.017379
Bekasi,Cibitung,0.74766154,Bekasi_Cibitung,-0.017793
Bekasi,Cikarang Barat,0.759785922,Bekasi_Cikarang Barat,-0.022129
Bekasi,Cikarang Pusat,0.687708584,Bekasi_Cikarang Pusat,0.062944
Bekasi,Cikarang Selatan,0.720756426,Bekasi_Cikarang Selatan,0.027886
Bekasi,Cikarang Timur,0.722826061,Bekasi_Cikarang Timur,0.013684
Bekasi,Cikarang Utara,0.731736585,Bekasi_Cikarang Utara,0.020106
Bekasi,Karang Bahagia,0.684992975,Bekasi_Karang Bahagia,0.042720
Bekasi,Kedung Waringin,0.678190392,Bekasi_Kedung Waringin,0.058488
Bekasi,Muaragembong,0.650792242,Bekasi_Muaragembong,0.045741
Bekasi,Pebayuran,0.644640315,Bekasi_Pebayuran,0.082197
Bekasi,Serang Baru,0.71883828,Bekasi_Serang Baru,0.005621
Bekasi,Setu,0.738931513,Bekasi_Setu,-0.031502
Bekasi,Sukakarya,0.665481233,Bekasi_Sukakarya,0.079119
Bekasi,Sukatani,0.711035677,Bekasi_Sukatani,0.040014
Bekasi,Sukawangi,0.688799925,Bekasi_Sukawangi,0.026958
Bekasi,Tambelang,0.69810879,Bekasi_Tambelang,0.041747
Bekasi,Tambun Selatan,0.757035165,Bekasi_Tambun Selatan,-0.052212
Bekasi,Tambun Utara,0.756410283,Bekasi_Tambun Utara,-0.024414
Bekasi,Tarumajaya,0.688491299,Bekasi_Tarumajaya,0.001427
Blitar,Bakung,0.530788904,Blitar_Bakung,0.044888
Blitar,Binangun,0.506177735,Blitar_Binangun,0.023044
Blitar,Doko,0.503985291,Blitar_Doko,-0.041011
Blitar,Gandusari,0.507050327,Blitar_Gandusari,-0.032960
Blitar,Garum,0.562583441,Blitar_Garum,-0.053225
Blitar,Kademangan,0.488962269,Blitar_Kademangan,0.080411
Blitar,Kanigoro,0.537575021,Blitar_Kanigoro,0.043230
Blitar,Kesamben,0.478957443,Blitar_Kesamben,0.023826
Blitar,Nan,0.558520184,Blitar_Nan,0.053871
Blitar,Nglegok,0.498056891,Blitar_Nglegok,-0.018727
Blitar,Panggungrejo,0.507831637,Blitar_Panggungrejo,0.058355
Blitar,Ponggok,0.565935362,Blitar_Ponggok,0.049356
Blitar,Sanankulon,0.57122269,Blitar_Sanankulon,0.058071
Blitar,Selopuro,0.529972757,Blitar_Selopuro,-0.009665
Blitar,Selorejo,0.488084341,Blitar_Selorejo,-0.012698
Blitar,Srengat,0.5789402,Blitar_Srengat,0.070334
Blitar,Sutojayan,0.530649036,Blitar_Sutojayan,0.036252
Blitar,Talun,0.547477178,Blitar_Talun,-0.007094
Blitar,Udanawu,0.582175515,Blitar_Udanawu,0.043182
Blitar,Wates,0.513136516,Blitar_Wates,-0.010232
Blitar,Wlingi,0.527859067,Blitar_Wlingi,-0.085837
Blitar,Wonodadi,0.583649577,Blitar_Wonodadi,0.055469
Blitar,Wonotirto,0.523901837,Blitar_Wonotirto,0.022971
Blora,Banjarejo,0.6329805,Blora_Banjarejo,0.069396
Blora,Blora,0.642112557,Blora_Blora,0.023218
Blora,Bogorejo,0.599333339,Blora_Bogorejo,0.010337
Blora,Cepu,0.615832859,Blora_Cepu,0.100335
Blora,Japah,0.612018777,Blora_Japah,0.054376
Blora,Jati,0.596466255,Blora_Jati,0.051655
Blora,Jepon,0.577388203,Blora_Jepon,0.082936
Blora,Jiken,0.603092391,Blora_Jiken,0.023741
Blora,Kedungtuban,0.599855408,Blora_Kedungtuban,0.083484
Blora,Kradenan,0.63913638,Blora_Kradenan,0.020276
Blora,Kunduran,0.671185407,Blora_Kunduran,0.034750
Blora,Ngawen,0.637922123,Blora_Ngawen,0.046711
Blora,Randublatung,0.602128303,Blora_Randublatung,0.064935
Blora,Sambong,0.589003899,Blora_Sambong,0.038585
Blora,Todanan,0.626587616,Blora_Todanan,0.045911
Blora,Tunjungan,0.60396381,Blora_Tunjungan,0.087590
Bogor,Babakan Madang,0.640973105,Bogor_Babakan Madang,-0.017730
Bogor,Bojong Gede,0.70759617,Bogor_Bojong Gede,-0.027682
Bogor,Caringin,0.666644798,Bogor_Caringin,-0.072908
Bogor,Cariu,0.631800452,Bogor_Cariu,-0.009054
Bogor,Ciampea,0.624757007,Bogor_Ciampea,0.037387
Bogor,Ciawi,0.655023504,Bogor_Ciawi,-0.041410
Bogor,Cibinong,0.723106116,Bogor_Cibinong,-0.012158
Bogor,Cibungbulang,0.617031128,Bogor_Cibungbulang,0.039243
Bogor,Cigombong,0.64748609,Bogor_Cigombong,-0.048995
Bogor,Cigudeg,0.651601071,Bogor_Cigudeg,-0.094356
Bogor,Cijeruk,0.634143074,Bogor_Cijeruk,-0.031884
Bogor,Cileungsi,0.717266653,Bogor_Cileungsi,0.009155
Bogor,Ciomas,0.576111651,Bogor_Ciomas,0.100495
Bogor,Cisarua,0.670062441,Bogor_Cisarua,-0.012443
Bogor,Ciseeng,0.701242261,Bogor_Ciseeng,-0.039499
Bogor,Citeureup,0.654834681,Bogor_Citeureup,0.006505
Bogor,Dramaga,0.633795244,Bogor_Dramaga,0.022999
Bogor,Gunung Putri,0.709492122,Bogor_Gunung Putri,-0.008298
Bogor,Gunung Sindur,0.708976355,Bogor_Gunung Sindur,-0.022363
Bogor,Jasinga,0.580342207,Bogor_Jasinga,-0.055509
Bogor,Jonggol,0.644126128,Bogor_Jonggol,-0.014478
Bogor,Kemang,0.661399381,Bogor_Kemang,0.036577
Bogor,Klapanunggal,0.681319096,Bogor_Klapanunggal,-0.012789
Bogor,Leuwiliang,0.655620188,Bogor_Leuwiliang,-0.048654
Bogor,Leuwisadeng,0.642670757,Bogor_Leuwisadeng,-0.065696
Bogor,Megamendung,0.644970689,Bogor_Megamendung,-0.039724
Bogor,Nanggung,0.627436784,Bogor_Nanggung,0.001864
Bogor,Pamijahan,0.633943138,Bogor_Pamijahan,-0.047271
Bogor,Parung,0.689393738,Bogor_Parung,-0.011477
Bogor,Parung Panjang,0.654831594,Bogor_Parung Panjang,0.007106
Bogor,Ranca Bungur,0.638279592,Bogor_Ranca Bungur,0.011752
Bogor,Rumpin,0.637341933,Bogor_Rumpin,-0.073660
Bogor,Sukajaya,0.620857263,Bogor_Sukajaya,0.036609
Bogor,Sukamakmur,0.678237017,Bogor_Sukamakmur,-0.001292
Bogor,Sukaraja,0.634111792,Bogor_Sukaraja,0.012026
Bogor,Tajurhalang,0.68424579,Bogor_Tajurhalang,-0.003057
Bogor,Tamansari,0.614983022,Bogor_Tamansari,0.003810
Bogor,Tanjungsari,0.668923734,Bogor_Tanjungsari,-0.041239
Bogor,Tenjo,0.629640256,Bogor_Tenjo,-0.026043
Bogor,Tenjolaya,0.624344236,Bogor_Tenjolaya,-0.006600
Bojonegoro,Balen,0.606729947,Bojonegoro_Balen,0.010488
Bojonegoro,Baureno,0.650551706,Bojonegoro_Baureno,-0.014068
Bojonegoro,Bojonegoro,0.625648447,Bojonegoro_Bojonegoro,0.058374
Bojonegoro,Bubulan,0.609089811,Bojonegoro_Bubulan,0.035269
Bojonegoro,Dander,0.676761963,Bojonegoro_Dander,0.000149
Bojonegoro,Gayam,0.646323777,Bojonegoro_Gayam,0.011525
Bojonegoro,Gondang,0.608332563,Bojonegoro_Gondang,0.020801
Bojonegoro,Kalitidu,0.659438586,Bojonegoro_Kalitidu,-0.004569
Bojonegoro,Kanor,0.614859185,Bojonegoro_Kanor,0.009879
Bojonegoro,Kapas,0.641258348,Bojonegoro_Kapas,0.005617
Bojonegoro,Kasiman,0.622748992,Bojonegoro_Kasiman,0.072050
Bojonegoro,Kedewan,0.577758456,Bojonegoro_Kedewan,0.015554
Bojonegoro,Kedungadem,0.595390136,Bojonegoro_Kedungadem,0.030132
Bojonegoro,Kepohbaru,0.625411444,Bojonegoro_Kepohbaru,0.022725
Bojonegoro,Malo,0.606066063,Bojonegoro_Malo,0.043296
Bojonegoro,Margomulyo,0.612718204,Bojonegoro_Margomulyo,0.009172
Bojonegoro,Ngambon,0.622078947,Bojonegoro_Ngambon,0.027355
Bojonegoro,Ngasem,0.648266751,Bojonegoro_Ngasem,0.025900
Bojonegoro,Ngraho,0.612799454,Bojonegoro_Ngraho,0.079208
Bojonegoro,Padangan,0.613275774,Bojonegoro_Padangan,0.071213
Bojonegoro,Purwosari,0.658769667,Bojonegoro_Purwosari,0.005084
Bojonegoro,Sekar,0.592642927,Bojonegoro_Sekar,0.019690
Bojonegoro,Sugihwaras,0.598342933,Bojonegoro_Sugihwaras,-0.002786
Bojonegoro,Sukosewu,0.635412849,Bojonegoro_Sukosewu,0.033651
Bojonegoro,Sumberejo,0.618204797,Bojonegoro_Sumberejo,0.023236
Bojonegoro,Tambakrejo,0.594368515,Bojonegoro_Tambakrejo,0.035219
Bojonegoro,Temayang,0.609836048,Bojonegoro_Temayang,0.009651
Bojonegoro,Trucuk,0.64624123,Bojonegoro_Trucuk,0.041266
Bondowoso,Binakal,0.491289229,Bondowoso_Binakal,-0.053621
Bondowoso,Bondowoso,0.528263959,Bondowoso_Bondowoso,0.043639
Bondowoso,Botolinggo,0.496515983,Bondowoso_Botolinggo,-0.011065
Bondowoso,Cermee,0.446212363,Bondowoso_Cermee,0.075420
Bondowoso,Curahdami,0.468887473,Bondowoso_Curahdami,-0.003158
Bondowoso,Grujugan,0.484032338,Bondowoso_Grujugan,-0.046529
Bondowoso,Jambesari Darus Sholah,0.489825851,Bondowoso_Jambesari Darus Sholah,-0.008043
Bondowoso,Klabang,0.519328552,Bondowoso_Klabang,-0.045213
Bondowoso,Maesan,0.504364539,Bondowoso_Maesan,-0.081290
Bondowoso,Pakem,0.497612767,Bondowoso_Pakem,-0.041376
Bondowoso,Prajekan,0.525542632,Bondowoso_Prajekan,0.021018
Bondowoso,Pujer,0.487087033,Bondowoso_Pujer,-0.012017
Bondowoso,Sempol,0.517725465,Bondowoso_Sempol,-0.012333
Bondowoso,Sukosari,0.519086266,Bondowoso_Sukosari,-0.000502
Bondowoso,Sumberwringin,0.510768959,Bondowoso_Sumberwringin,-0.060324
Bondowoso,Taman Krocok,0.491640522,Bondowoso_Taman Krocok,-0.000995
Bondowoso,Tamanan,0.515164192,Bondowoso_Tamanan,-0.027187
Bondowoso,Tapen,0.524482936,Bondowoso_Tapen,0.009133
Bondowoso,Tegalampel,0.472812856,Bondowoso_Tegalampel,0.049616
Bondowoso,Tenggarang,0.504126772,Bondowoso_Tenggarang,0.038081
Bondowoso,Tlogosari,0.512303684,Bondowoso_Tlogosari,-0.077597
Bondowoso,Wonosari,0.516622193,Bondowoso_Wonosari,0.027239
Bondowoso,Wringin,0.508169509,Bondowoso_Wringin,-0.027889
Boyolali,Ampel,0.547878068,Boyolali_Ampel,0.086130
Boyolali,Andong,0.561271459,Boyolali_Andong,0.125719
Boyolali,Banyudono,0.581001645,Boyolali_Banyudono,0.104064
Boyolali,Boyolali,0.590483114,Boyolali_Boyolali,0.090465
Boyolali,Cepogo,0.539817191,Boyolali_Cepogo,0.060129
Boyolali,Gladagsari,0.564101135,Boyolali_Gladagsari,0.084533
Boyolali,Juwangi,0.628368638,Boyolali_Juwangi,0.063422
Boyolali,Karanggede,0.542683281,Boyolali_Karanggede,0.106838
Boyolali,Kemusu,0.59401752,Boyolali_Kemusu,0.106262
Boyolali,Klego,0.545718742,Boyolali_Klego,0.098195
Boyolali,Mojosongo,0.543392345,Boyolali_Mojosongo,0.105259
Boyolali,Musuk,0.54470429,Boyolali_Musuk,0.074048
Boyolali,Ngemplak,0.617634207,Boyolali_Ngemplak,0.085071
Boyolali,Nogosari,0.59140404,Boyolali_Nogosari,0.104700
Boyolali,Sambi,0.556342361,Boyolali_Sambi,0.129248
Boyolali,Sawit,0.581748764,Boyolali_Sawit,0.098095
Boyolali,Selo,0.519324814,Boyolali_Selo,0.115557
Boyolali,Simo,0.558484894,Boyolali_Simo,0.100979
Boyolali,Tamansari,0.536855342,Boyolali_Tamansari,0.038748
Boyolali,Teras,0.564730091,Boyolali_Teras,0.107700
Boyolali,Wonosamodro,0.600348593,Boyolali_Wonosamodro,0.000368
Boyolali,Wonosegoro,0.619573887,Boyolali_Wonosegoro,0.020603
Brebes,Banjarharjo,0.675231166,Brebes_Banjarharjo,-0.058408
Brebes,Bantarkawung,0.621573739,Brebes_Bantarkawung,0.011935
Brebes,Brebes,0.75642382,Brebes_Brebes,-0.054603
Brebes,Bulakamba,0.755510198,Brebes_Bulakamba,-0.050646
Brebes,Bumiayu,0.592601051,Brebes_Bumiayu,0.036114
Brebes,Jatibarang,0.784854945,Brebes_Jatibarang,-0.084264
Brebes,Kersana,0.781423339,Brebes_Kersana,-0.061086
Brebes,Ketanggungan,0.669717594,Brebes_Ketanggungan,-0.053730
Brebes,Larangan,0.729629098,Brebes_Larangan,-0.062958
Brebes,Losari,0.807857441,Brebes_Losari,-0.098280
Brebes,Paguyangan,0.624899829,Brebes_Paguyangan,0.049601
Brebes,Salem,0.637474481,Brebes_Salem,-0.016197
Brebes,Sirampog,0.61223726,Brebes_Sirampog,0.070996
Brebes,Songgom,0.77694642,Brebes_Songgom,-0.052203
Brebes,Tanjung,0.799961529,Brebes_Tanjung,-0.082353
Brebes,Tonjong,0.639692131,Brebes_Tonjong,-0.031613
Brebes,Wanasari,0.775050404,Brebes_Wanasari,-0.062046
Ciamis,Banjaranyar,0.604895378,Ciamis_Banjaranyar,-0.093594
Ciamis,Banjarsari,0.607677194,Ciamis_Banjarsari,-0.074126
Ciamis,Baregbeg,0.555598561,Ciamis_Baregbeg,-0.000475
Ciamis,Ciamis,0.564866999,Ciamis_Ciamis,0.022840
Ciamis,Cidolog,0.557335381,Ciamis_Cidolog,-0.070941
Ciamis,Cihaurbeuti,0.600378365,Ciamis_Cihaurbeuti,-0.005695
Ciamis,Cijeungjing,0.550249734,Ciamis_Cijeungjing,-0.029046
Ciamis,Cikoneng,0.58309187,Ciamis_Cikoneng,0.009715
Ciamis,Cimaragas,0.536758084,Ciamis_Cimaragas,-0.040093
Ciamis,Cipaku,0.590148568,Ciamis_Cipaku,-0.020562
Ciamis,Cisaga,0.551124567,Ciamis_Cisaga,-0.050975
Ciamis,Jatinagara,0.57025177,Ciamis_Jatinagara,0.039321
Ciamis,Kawali,0.587209199,Ciamis_Kawali,0.040798
Ciamis,Lakbok,0.620939969,Ciamis_Lakbok,-0.077415
Ciamis,Lumbung,0.614226523,Ciamis_Lumbung,-0.038064
Ciamis,Pamarican,0.592426862,Ciamis_Pamarican,-0.056461
Ciamis,Panawangan,0.594769574,Ciamis_Panawangan,0.019673
Ciamis,Panjalu,0.603525168,Ciamis_Panjalu,-0.011835
Ciamis,Panumbangan,0.616784991,Ciamis_Panumbangan,-0.005260
Ciamis,Purwadadi,0.620833526,Ciamis_Purwadadi,-0.085622
