WADMPR,WADMKK,WADMKC,Target,Tanggal,Month,Year,twi_final,elevation_mean,slope_mean,soil_type,drainage_pct,precip_t0,precip_t1,precip_t2,ndvi,mndwi,ndbi,precip_3d,precip_7d,nb_precip_t0,nb_precip_t1,nb_precip_t2,nb_twi,nb_elevation,nb_slope,nb_drainage,nb_soil,nb_ndvi,nb_mndwi,nb_ndbi,1daylag,3daylag,7daylag,ibi,nb_ibi
JAWA BARAT,BOGOR,BABAKAN MADANG,0,6/10/2021,6,2021,7.523475562,501.0875117,11.36895887,4,2.290586201,0,0,0,0.565600337,0.144247028,-0.156087437,0,14.21499914,0.531399977,2.259199911,2.643199943,8.163857606,454.3850414,6.997364274,2.959345568,2.44,0.447291988,0.197204119,-0.096616769,1.404541896,4.177523654,2.945626174,0.511935987,0.157527625
BANTEN,KOTA TANGERANG SELATAN,CIPUTAT,1,6/11/2021,6,2021,9.1591669,46.44501971,1.838298915,1,4.982433727,9.404999971,0,0,0.28275,0.173855656,0.030270289,9.404999971,24.34499967,3.552698265,1.086666614,2.151746037,9.228142896,39.51160789,1.69719945,3.323578585,1.571428571,0.268938276,0.223903535,0.04032066,51.24167803,42.24741693,1.260671815,-0.640313925,-0.055569381
JAWA BARAT,BANDUNG,SOLOKANJERUK,1,6/11/2021,6,2021,32.0344795,666.5797866,0.029496949,4,5.318208603,8.759999514,0,0,0.432189896,0.049441001,-0.094309176,8.759999514,11.01999946,4.475104113,0.154687498,0,12.82019356,816.2072783,5.392921893,3.322779645,4.583333333,0.43467466,0.12060771,-0.032508389,350.5640049,39.56285542,24.88423668,0.126437532,-0.081658614
JAWA BARAT,GARUT,SUKAWENING,0,6/12/2021,6,2021,7.645859602,922.4173863,12.73614016,4,2.706110572,1.454999954,12.39999962,0,0.71112768,-0.043977741,-0.155124266,13.85499957,13.85499957,1.250666657,17.56733312,0.074166666,7.731408101,848.1707977,10.46610086,2.621869649,4,0.670879847,0.059582979,-0.163059615,45.3827595,4.802565941,0,0.306927314,0.325131035
JAWA TENGAH,GROBOGAN,TANGGUNGHARJO,0,6/12/2021,6,2021,8.888743633,39.15209041,2.685385829,4,1.833616299,0.914999932,0,8.364999533,0.663410939,0.115697675,0.009067845,9.279999465,20.46499899,0.649999986,0.044999998,11.54794081,9.018755438,89.83146062,3.601297244,2.773850579,3.882352941,0.709118689,0.162340648,-0.023188113,13.53065142,10.90383378,2.580177401,-0.700972664,-0.551012058
JAWA TIMUR,PONOROGO,NGEBEL,0,6/12/2021,6,2021,7.048601693,913.6784205,17.97765113,4,1.726782164,1.214999914,1.349999964,0,0.666880469,-0.044500638,-0.233593796,2.564999878,4.904999821,0.941999996,0.700999993,0.026333333,8.127174398,420.4078655,8.049822369,3.242927682,5.333333333,0.719272532,-0.118112887,-0.131069276,20.72685039,39.34207325,5.411713426,0.656975368,0.091905235
JAWA TENGAH,SRAGEN,GEMOLONG,0,6/13/2021,6,2021,8.879432347,140.47175,2.243701434,6,1.538186371,0,0,4.304999828,0.687510749,0.0492351,-0.02977441,4.304999828,15.55999982,0,1.267999978,5.693599842,9.647029215,124.2679986,2.462937288,2.885627019,4.68,0.654007436,-0.002165886,-0.043056081,16.59846243,166.7533601,101.842553,-0.470815907,-0.254419456
JAWA BARAT,KOTA SUKABUMI,GUNUNG PUYUH,0,6/14/2021,6,2021,8.628588268,624.0428397,3.425735773,4,2.947368421,0,0.299999982,5.779999852,0.47146036,0.126741791,-0.028292321,6.079999834,28.13499959,0.29779999,0.997600003,5.952199795,7.974879078,705.3443032,8.115456973,3.074803517,4.24,0.580820713,0.148370922,-0.156668912,5.741875378,240.2425165,6.128018741,-0.322409791,0.430681225
JAWA TENGAH,DEMAK,GUNTUR,0,6/15/2021,6,2021,11.26920551,6.779109685,0.696217623,1,4.642776651,7.049999714,0.669999987,0,0.77566743,0.207017003,-0.04220771,7.719999701,18.89499983,7.515952315,0.967619011,0.008571428,10.10153034,18.99312957,1.530623528,2.881342814,2.761904762,0.560009394,0.2097816,-0.017782137,100.6594634,19.40116691,163.1546039,-0.380815773,-0.366692579
JAWA TENGAH,BREBES,SIRAMPOG,0,6/16/2021,6,2021,7.16099487,1128.111074,14.38024507,4,2.23662107,5.935000062,3.999999762,0.230000004,0.715591748,0.11814957,-0.208943878,10.16499983,18.54499987,14.91615338,5.805384526,0.70346152,7.858681707,637.3264799,9.949553823,2.593438716,4,0.648516226,0.073279486,-0.191013437,78.93021371,5.773108996,4.014475506,0.669420009,0.45510723
JAWA TENGAH,KOTA SEMARANG,SEMARANG BARAT,0,6/16/2021,6,2021,7.591681463,11.68827983,1.952246719,4,2.585227273,18.65999937,18.74499893,1.125,0.304387922,0.152671294,0.014157848,38.5299983,49.81499813,17.83326042,9.29195643,1.162608662,10.69465,103.9358485,3.701729978,2.510511791,4.608695652,0.424726213,0.230374163,-0.031385619,112.2042131,0.228972926,4.599727507,-0.530362639,-0.063174552
JAWA BARAT,BANDUNG,RANCABALI,1,6/17/2021,6,2021,7.248367979,1546.200349,13.55880757,4,2.326225422,16.52999926,10.89499998,0.98999995,0.641156521,0.148535325,-0.263600186,28.41499919,49.24499917,13.07499978,17.15999955,3.960624944,7.124651807,1105.706523,13.51664716,2.193582041,4,0.656776461,0.153959678,-0.226199579,4.49349234,0.062793357,0,0.709820651,0.587947558
JAWA TIMUR,BANYUWANGI,KABAT,1,6/17/2021,6,2021,8.825365223,103.0370996,3.110937345,6,3.641972237,1.835000038,21.4649992,0.524999991,0.741705748,0.034418528,-0.217246384,23.82499923,23.82499923,1.98749994,51.69166565,3.424999978,8.824868231,319.8845423,4.292330193,3.679888558,5.833333333,0.673385106,0.207402138,-0.184144166,2.129315944,0.247009505,0.45710459,0.869135731,0.660812341
JAWA TIMUR,BANYUWANGI,KABAT,1,6/17/2021,6,2021,8.825365223,103.0370996,3.110937345,6,3.641972237,1.835000038,21.4649992,0.524999991,0.741705748,0.034418528,-0.217246384,23.82499923,23.82499923,1.98749994,51.69166565,3.424999978,8.824868231,319.8845423,4.292330193,3.679888558,5.833333333,0.673385106,0.207402138,-0.184144166,2.129315944,0.247009505,0.45710459,0.869135731,0.660812341
JAWA TENGAH,SRAGEN,SRAGEN,1,6/17/2021,6,2021,12.55270062,79.6481899,0.849521988,4,4.526695899,0.594999969,24.80500031,5.384999871,0.642143613,0.035597137,-0.094125825,30.78500015,58.48499966,1.208999953,22.41649997,5.764749786,9.247175075,134.5539673,2.746621918,3.208504499,5.15,0.725474739,0.000873771,-0.081936862,291.1472573,335.2606547,324.6826995,0.104123752,-0.12167642
BANTEN,TANGERANG,TIGARAKSA,0,6/18/2021,6,2021,9.204413053,30.59778789,2.069084583,1,3.472672985,12.28499937,18.21999979,21.58499908,0.362338169,0.124104956,-0.065228589,52.08999825,65.15499812,12.55419302,16.73112844,20.46128958,9.42951057,27.32460998,1.67979422,2.892613584,2.258064516,0.33600595,0.254818754,-0.029936635,111.0219699,118.2598534,31.75656673,0.013175916,0.001902297
JAWA BARAT,BANDUNG,MAJALAYA,1,6/19/2021,6,2021,12.53419535,699.2323668,1.869172925,4,3.357100416,16.30000019,20.88999939,14.17499971,0.453428038,0.024486354,-0.062717354,51.36499929,62.10499924,29.52562337,22.81399936,11.7804998,13.60208749,839.7859792,5.705790258,3.348471957,4.55,0.464019181,0.128195664,-0.05268597,1480.361854,564.4284988,97.63288492,0.203924226,-0.074184517
JAWA BARAT,KOTA DEPOK,BOJONGSARI,0,6/19/2021,6,2021,8.861411029,85.33904824,2.166668178,1,2.316960148,2.985000014,9.909999847,16.18999958,0.336244531,0.25919862,-0.020227169,29.08499944,53.40499932,5.971860301,17.54360406,14.65244153,8.898734453,70.07361761,2.23033451,3.345402483,1,0.334736637,0.232983031,0.002678542,20.09303545,15.88354337,57.41960965,-0.397288086,-0.202673512
JAWA BARAT,BOGOR,CIBINONG,1,6/20/2021,6,2021,8.853898121,132.6811178,2.339533656,1,3.136801541,29.72000027,5.4599998,17.13499975,0.33397052,0.200875477,-0.01080235,52.31499982,84.67999935,31.24564024,4.805128107,20.10384536,8.746082262,145.844167,3.03601431,3.337889325,1.230769231,0.407192509,0.230613877,-0.028655662,326.1893465,149.8770988,5.11561692,-0.314615963,-0.136473462
JAWA BARAT,BANDUNG,BALEENDAH,1,6/20/2021,6,2021,23.16096511,711.7339885,5.907292541,4,2.906360424,14.21499968,25.91499996,29.3399992,0.507825328,0.058653643,-0.070300564,69.46999884,92.21499825,18.73580303,34.3908909,24.10419584,13.13515277,778.7358999,4.060805529,3.438589954,4.571428571,0.380268281,0.125306693,-0.008386391,1002.940707,595.8396469,12.59126453,-0.216908502,-0.13158842
JAWA BARAT,KOTA DEPOK,CILODONG,0,6/20/2021,6,2021,8.813585731,104.0428487,2.354494486,1,2.83571596,29.72000027,5.4599998,17.13499975,0.334793994,0.226762218,0.024878615,52.31499982,84.67999935,29.21433242,5.612444305,22.61888806,8.866400772,104.6437464,2.671642735,3.344091329,1.2,0.372370522,0.237344892,-0.005627518,208.5845841,98.42932173,4.255124586,-0.52129315,-0.225735341
JAWA TIMUR,SIDOARJO,KRIAN,0,6/20/2021,6,2021,10.53182741,11.64757039,0.788952606,6,3.047784913,10.78500009,0,2.184999883,0.486622794,0.202528187,-0.039063724,12.96999997,52.13999945,11.50190431,1.503809482,4.57011897,11.89181472,20.39122171,1.123483859,2.971117113,4.214285714,0.444889447,0.182928098,-0.025904495,475.5589768,1188.405784,7.444581521,-0.020385797,-0.101172051
JAWA BARAT,SUKABUMI,CIKAKAK,0,6/21/2021,6,2021,6.891146131,638.8641544,16.79676698,4,2.279500349,5.694999933,10.96999955,5.054999828,0.668019126,0.080367155,-0.240452284,21.71999931,54.81499833,7.6007141,12.17142841,6.083571426,7.189570284,512.6228537,12.6075462,2.253779886,4,0.706206615,0.062197847,-0.217625289,240.264868,136.8291143,5.79796505,0.76142746,0.67573665
JAWA TENGAH,BANYUMAS,KALIBAGOR,0,6/21/2021,6,2021,10.66110805,43.75647749,2.953643566,4,3.416066186,17.16499901,0.079999996,28.92499924,0.690089173,-0.070850045,-0.181298293,46.16999824,99.01499881,13.48624979,1.766964239,23.55785654,9.254010437,139.8248183,4.444203159,3.16544584,4.25,0.640315372,0.046939613,-0.16472683,1232.766185,347.5629611,37.35730168,0.502076266,0.443922237
JAWA BARAT,SUBANG,CISALAK,0,6/21/2021,6,2021,6.86752974,922.0873017,18.30577478,4,1.805303305,14.62000036,4.465000033,5.5649997,0.661340279,0.259119869,-0.265009096,24.6500001,79.79499847,9.868548222,13.54435463,18.0643538,8.493722114,790.6330347,8.209539169,3.077687225,4.129032258,0.537949444,0.158424836,-0.10285386,709.0760768,784.11227,43.99526302,0.819945121,0.12498506
JAWA TIMUR,BLITAR,WONODADI,1,6/24/2021,6,2021,10.02052944,102.8040224,1.190063427,6,3.775435156,38.92999935,10.99999952,15.96999979,0.663916113,-0.306190985,-0.154962464,65.89999866,114.709998,48.47999918,13.27187479,10.46749981,9.992895063,138.2436467,2.213046987,3.631404974,6,0.674657873,-0.159887605,-0.114177519,4029.965244,2482.031204,593.2346295,0.512349318,0.112769357
JAWA BARAT,BOGOR,MEGAMENDUNG,1,6/24/2021,6,2021,7.318230585,900.6344666,12.40199525,4,2.735217342,7.250000238,12.24499941,22.86999893,0.57680042,0.159938411,-0.199970633,42.36499858,115.239996,8.118636229,12.77159074,7.764545162,7.871016841,627.8450174,9.097295348,2.828615171,2.909090909,0.456633076,0.194108228,-0.12913264,191.8132713,490.1808448,385.3697212,0.693300609,0.327606752
JAWA TIMUR,PAMEKASAN,PAMEKASAN,1,6/24/2021,6,2021,9.717335399,21.72560583,1.462420344,6,4.339987122,9.939999819,0,0,0.54396156,0.221973822,0.017886092,9.939999819,40.51499927,10.3087495,1.481666639,0.618333336,8.856634271,86.01928434,2.998145926,2.088220124,6,0.592557779,0.245968036,0.017129664,32.33341874,8.630276091,39.36480493,-0.659537863,-0.709428745
JAWA TENGAH,KOTA SEMARANG,MIJEN,0,6/24/2021,6,2021,8.402369224,217.7325216,4.559054512,4,3.564995963,8.324999571,2.479999959,7.480000019,0.598770106,0.313642808,-0.10630288,18.28499955,60.599998,13.23696426,5.216428431,8.926428386,10.14405714,202.5013354,4.955214926,2.412565788,4.571428571,0.459284073,0.234603669,-0.055560482,33.22126444,90.98311437,24.70441,0.04524207,0.051007748
JAWA BARAT,SUBANG,CIASEM,0,6/25/2021,6,2021,8.543981635,11.75275403,0.683321227,4,3.31237591,0.164999999,20.30999994,14.03000021,0.388724974,0.255485379,-0.148461197,34.50500015,73.35000012,0.298571424,17.41642795,15.21464263,10.2372602,16.95604587,0.957584466,3.133111466,4.571428571,0.382164282,0.234850137,-0.141399402,5.035209327,246.4520993,479.1617702,0.478182407,0.389914413
JAWA TENGAH,WONOGIRI,KISMANTORO,0,6/25/2021,6,2021,7.240240348,494.5069745,13.4191455,6,2.423187315,1.845000029,41.57999897,8.039999485,0.766843459,-0.114220566,-0.07884855,51.46499848,93.27999642,1.258529363,37.14382267,7.510588057,7.703007055,461.6715688,10.44872246,2.638975185,5.529411765,0.723373871,-0.047323563,-0.107287691,41.8648037,145.9475559,363.7681975,-0.465887864,-0.133613005
BANTEN,SERANG,PETIR,0,6/25/2021,6,2021,8.834092342,72.43309389,2.838572047,6,3.436677391,0.149999991,10.53499961,13.30000019,0.54551069,0.236465435,-0.169281331,23.98499979,47.79499894,0.132068963,10.3193101,17.918793,10.01005976,133.3786217,3.902603956,2.793292767,3.344827586,0.45974694,0.292842087,-0.140058128,39.3640537,34.76523944,329.0364764,0.637326214,0.467441551
JAWA TENGAH,SEMARANG,AMBARAWA,0,6/26/2021,6,2021,17.32900751,563.7264403,4.477100949,4,4.157447304,0.084999997,2.824999988,2.369999886,0.629579443,0.221039584,-0.153236706,5.279999871,54.61499824,3.966590738,2.053409053,4.512954484,8.407747383,659.5752062,8.486084919,2.469780086,4.681818182,0.629554859,0.191146995,-0.138902501,40.942131,53.36866539,27.56279047,0.422926894,0.300923677
JAWA TIMUR,JOMBANG,KESAMBEN,1,6/28/2021,6,2021,10.64725385,24.8428085,0.744511769,4,4.528472043,9.965000153,17.76499987,0.114999991,0.516905287,0.192860594,-0.119198848,27.84500001,61.38999878,8.884073913,17.11648112,0.176851851,10.09215913,43.12126337,1.409160613,3.614517586,4.814814815,0.629760418,0.18750891,-0.082951247,594.5331234,424.0744676,2974.038943,0.082209344,-0.073120942
JAWA TENGAH,CILACAP,CIPARI,0,6/28/2021,6,2021,11.15782415,78.87063746,6.236793785,6,2.08915126,19.10500002,9.345000029,6.019999981,0.756063662,-0.001729027,-0.205383449,34.47000003,64.35499978,11.9634613,11.3584611,5.555769035,11.0763393,99.07898942,5.18030174,2.823288586,4.230769231,0.672825601,-0.028228713,-0.198425141,126.7676075,44.93230236,294.8029546,0.55400814,0.548904648
JAWA TENGAH,BANYUMAS,KEMRANJEN,1,6/30/2021,6,2021,8.896782192,83.7522371,5.193324942,6,2.599327367,20.48500013,0.429999992,27.63999939,0.677797649,0.187813469,-0.2151259,48.55499952,59.48499893,31.62086887,3.273695531,22.95652074,9.634581798,79.94678213,4.415562569,2.921679461,4.52173913,0.674745327,0.048310034,-0.165960643,684.9184634,326.4797443,722.6058454,0.701089323,0.476506943
JAWA TENGAH,KOTA PEKALONGAN,PEKALONGAN UTARA,0,6/30/2021,6,2021,10.07477467,3.627187,0.692599106,6,3.457257874,10.93999958,3.2099998,16.93999958,0.148733228,0.301716726,-0.079782431,31.08999896,60.74999783,8.046999809,3.452249953,12.75824983,10.05234924,38.26545969,1.828663584,3.190668961,4.9,0.411310914,0.276094362,-0.122963725,91.13214809,115.9029795,182.9810463,0.006243643,0.222346557
JAWA BARAT,KARAWANG,MAJALAYA,0,6/30/2021,6,2021,9.649676419,18.40745087,1.060519579,1,3.175984338,11.87000012,7.944999933,3.144999862,0.420929081,0.404924125,-0.107563941,22.95999992,41.92999887,12.20045432,8.831136021,1.850454494,9.738268089,21.64844456,1.263958621,2.931787203,1.954545455,0.392143282,0.302380517,-0.126192538,43.15559735,0.873908231,30.56818756,0.342938438,0.363316322
JAWA TENGAH,CILACAP,KROYA,1,7/1/2021,7,2021,11.3901276,8.653651004,1.594705137,4,3.247973687,0.043500002,43.07999897,1.244999975,0.651969503,0.221401738,-0.127612285,44.36849895,97.14349792,0.040794119,36.25382247,1.832646989,9.411607938,69.34446646,4.51948315,2.812102277,4.705882353,0.705023518,0.06301482,-0.172562244,0.247872201,143.317085,28.76374684,0.419358043,0.493911126
BANTEN,LEBAK,CIMARGA,0,7/1/2021,7,2021,7.966302118,77.14838719,5.907163106,4,2.808136595,16.11299944,2.11499995,10.73500013,0.579626422,0.199360255,-0.228015596,28.96299952,34.56799936,11.10719411,2.654722164,8.694999764,10.15248178,125.8733487,5.287214036,2.861930768,2.833333333,0.5450538,0.271794887,-0.194844214,172.4465267,49.56021355,172.4063149,0.860522918,0.718950003
JAWA TENGAH,TEGAL,LEBAKSIU,0,7/2/2021,7,2021,8.913082429,109.5335943,2.974034733,1,2.148153811,0,1.650999963,17.8550005,0.629534929,-0.028616446,-0.080669917,19.50600046,43.95099968,0.104999997,2.452708352,18.10874951,8.84517785,165.0866194,3.251708191,3.176827484,4.125,0.498700719,0.03912971,-0.06886404,5.071708181,157.945476,12.27856039,-0.165332826,-0.131677502
JAWA BARAT,CIAMIS,RAJADESA,0,7/2/2021,7,2021,7.58066369,439.1929018,8.444568452,6,1.497023293,0,25.75500011,10.38499975,0.751754639,0.052984078,-0.222987373,36.13999987,66.08999996,0,14.06135966,13.9391997,7.719731538,466.3368581,10.91581071,2.577926934,5.28,0.695172239,-0.010269816,-0.219615778,0,18.61621799,30.34406736,0.678195961,0.633222351
JAWA BARAT,KARAWANG,MAJALAYA,0,7/2/2021,7,2021,9.649676419,18.40745087,1.060519579,1,3.175984338,0.259999998,6.212999582,11.87000012,0.420929081,0.404924125,-0.107563941,18.3429997,32.32799941,0.248181809,5.188818067,12.20045432,9.738268089,21.64844456,1.263958621,2.931787203,1.954545455,0.392143282,0.302380517,-0.126192538,0.258640638,20.42615157,0.762046131,0.342938438,0.363316322
JAWA TIMUR,JEMBER,MAYANG,0,7/2/2021,7,2021,8.393226285,226.349881,5.439420021,6,3.522685356,0,0.029000002,0,0.784648571,-0.282765236,-0.215936492,0.029000002,4.993999916,0,0.05432143,0.062142857,8.501151214,282.881324,5.610540805,3.364121446,5.857142857,0.744223078,0.026884923,-0.172909632,0,0.67848823,16.26855996,0.704555585,0.511893947
JAWA TIMUR,TULUNGAGUNG,BOYOLANGU,0,7/3/2021,7,2021,16.62765629,99.14140941,1.722120364,6,4.651818438,0,0,0.017000001,0.582141114,-0.09862532,-0.123815016,0.017000001,0.071999998,0,0,0.01802174,10.19066501,149.6347551,4.521778645,3.181694397,6,0.689246492,-0.208898181,-0.112950362,2.035160455,11.66941293,252.7104078,0.129410599,0.047339261
JAWA BARAT,BOGOR,CIGUDEG,0,7/3/2021,7,2021,7.292079892,299.6130923,11.42838513,4,2.083961335,0,0,18.51399994,0.504032203,0.240805703,-0.227374248,18.51399994,24.65899998,0,0.03617647,11.54573509,8.238846586,238.1572439,5.852432337,2.762012869,1.882352941,0.481951583,0.263166656,-0.15271475,0,66.47644586,1.159247451,0.832638859,0.522414411
JAWA BARAT,CIAMIS,CIAMIS,0,7/3/2021,7,2021,8.393688888,237.5692345,4.644368976,4,3.868636412,0,0,0.243000001,0.649075641,-0.101625263,-0.142018805,0.243000001,42.0929997,0,0,2.43481031,8.012223567,369.432994,7.249243011,2.9717854,4.310344828,0.668854054,-0.02665859,-0.192834496,0.000727177,730.0488058,713.5311071,0.248724523,0.545677596
JAWA BARAT,BOGOR,TANJUNGSARI,0,7/5/2021,7,2021,7.533124893,337.1704758,11.46742855,4,2.016178303,0,0,0,0.629060518,0.113254477,-0.155026418,0,36.53199956,0,0,0,8.627631944,460.6123312,9.245664882,2.303728253,4,0.574555768,0.126421611,-0.161606868,21.8126033,45.90495097,53.26426802,0.195168321,0.212693482
BANTEN,PANDEGLANG,CARITA,0,7/5/2021,7,2021,7.541479437,207.0095368,10.30170872,4,1.600531806,6.305000067,0,0,0.681862874,0.387900327,-0.244726631,6.305000067,22.86699951,4.561922901,0,0,10.23479646,219.5793929,6.950471242,2.583354566,4.153846154,0.639992884,0.324716442,-0.221699312,1.748246178,1.146997247,3.519642702,0.899711502,0.811629802
JAWA TIMUR,GRESIK,BALONGPANGGANG,0,7/6/2021,7,2021,9.978734119,22.43400614,0.817040451,6,3.27796722,0,0,0,0.745689694,0.311336928,0.095590877,0,1.170499949,0,0,0,9.712911415,28.43904505,1.416908334,2.611250044,5.157894737,0.636701734,0.308213138,-0.003716188,0,0.605805569,4.301351613,-0.761459723,-0.474300473
JAWA TIMUR,PAMEKASAN,PADEMAWU,0,7/6/2021,7,2021,9.542951155,9.955382634,1.254123126,6,2.246833766,0,0,0,0.483328114,0.280855,-0.03692535,0,0.074,0,0,0,8.903937367,83.7352982,3.125028487,2.330682439,6,0.585599534,0.247453761,0.006241726,0,0,2.889361524,-0.385822906,-0.620230623
BANTEN,PANDEGLANG,PANIMBANG,0,7/6/2021,7,2021,8.853041457,41.55544412,3.616433201,6,2.763810006,0,0.624999985,0,0.653214773,0.235303086,-0.148073403,0.624999985,24.37099998,0,0.738333332,0,13.27531554,38.3084753,3.092938551,2.7514849,5,0.705586724,0.191492156,-0.107480585,0,0.322811987,58.35641313,0.303704172,0.097023689
JAWA TIMUR,JOMBANG,JOMBANG,0,7/7/2021,7,2021,10.16925865,38.75212255,0.897468834,4,2.41971755,0,0,0,0.515965663,0.155683319,-0.075110666,0,0.02,0.000185185,0,0,9.859744638,57.22964047,1.608746176,3.506784727,5,0.667508597,0.121140996,-0.122627972,3.866184702,10.79737126,13.28948094,-0.09626227,0.14898048
JAWA TENGAH,PEMALANG,PEMALANG,0,7/7/2021,7,2021,9.491509352,28.91750681,1.878213437,6,2.812078826,0.005,0,0,0.569241946,0.140247665,-0.038098973,0.005,4.080000047,0.056785711,0,0,9.202747362,85.31543983,3.082921633,2.88784975,4.428571429,0.528176048,0.146902743,-0.081986122,0,0,50.11275969,-0.272518083,-0.102963701
JAWA BARAT,CIREBON,TALUN,0,7/7/2021,7,2021,8.790881651,92.8388111,2.922403882,4,2.824478816,0,0,0,0.441313278,0.197933611,-0.019378419,0,7.353999674,0.176744182,0,0,9.208208143,180.6839053,3.865105844,2.86535461,4.558139535,0.455148285,0.200238285,-0.068581934,1.30754596,0,55.41915344,-0.514535936,-0.06067662
JAWA TIMUR,BONDOWOSO,TLOGOSARI,0,7/8/2021,7,2021,8.108784979,1015.057217,8.654587426,4,3.443044654,16.40999937,0.73499997,0,0.589429687,0.26370996,-0.224893015,17.14499934,17.32499934,10.46833331,0.767083346,0,8.586281427,502.0133218,5.17962513,3.511899859,5.666666667,0.720768274,0.166693045,-0.188496297,13.94518764,0,0.049575731,0.678972452,0.525181487
BANTEN,LEBAK,BANJARSARI,0,7/9/2021,7,2021,8.090567369,67.34012786,5.116640031,4,2.687194503,0,0,0,0.637986224,0.22032139,-0.23579864,0,2.369999975,0.18958333,0.020416666,0,8.409854647,106.844498,4.447014284,2.562825907,4.666666667,0.681773341,0.182170732,-0.162498886,1.647960742,0.000643455,9.536619515,0.87021497,0.466819948
BANTEN,KOTA CILEGON,CITANGKIL,0,7/9/2021,7,2021,8.970554642,23.33858514,2.673799858,6,3.7315511,0.465000004,0,0,0.393867223,0.168084117,-0.041324837,0.465000004,18.84999928,1.567499887,0,0,8.599938575,81.65311777,6.70032911,2.52917325,5.125,0.474724784,0.176302981,-0.096448553,10.6571832,0,2.731344767,-0.455094615,0.075460554
JAWA TIMUR,PASURUAN,WINONGAN,0,7/10/2021,7,2021,9.285023595,47.7220813,2.505580449,6,5.151665018,7.50999999,8.924999714,9.80499959,0.698730693,0.087455339,-0.11568455,26.23999929,26.23999929,5.72736837,13.82868392,8.49473674,9.622974798,271.3873358,4.347737077,3.047779765,5.052631579,0.572829482,-0.011198278,-0.112450923,16.9911359,0,1.09527465,0.272112173,0.215673415
JAWA BARAT,GARUT,CILAWU,0,7/11/2021,7,2021,7.318736497,1161.125916,12.36591992,4,2.173913043,0,1.584999919,15.45499992,0.650542128,0.266673891,-0.184905343,17.03999984,17.03999984,0.027272727,6.301363589,4.945227248,7.500666269,1047.140623,11.02932121,2.4114937,4,0.660357659,0.160366161,-0.180654243,0.456663237,0,0,0.533052025,0.465916137
JAWA TIMUR,KOTA PROBOLINGGO,KANIGARAN,0,7/13/2021,7,2021,9.682385054,13.89961828,0.944623965,4,4.87704918,0,0,0,0.364177513,0.046892417,-0.040945928,0,33.97499958,0.070555555,0,0.036388886,9.221422432,106.5075379,2.603928062,3.269938921,5.555555556,0.551470028,0.075564035,-0.13175802,1.91404098,72.27763467,0,-0.198250789,0.261647492
JAWA TENGAH,GROBOGAN,KEDUNGJATI,0,7/13/2021,7,2021,8.207799648,83.45175721,4.713641046,6,2.504707165,0.529999986,0,0,0.771646389,0.06928911,0.00423975,0.529999986,1.089999989,0.623999985,0,0.020333333,8.858693158,126.8579504,3.923936121,2.618600717,4.066666667,0.737914271,0.149165508,-0.023730275,29.55074675,45.22128926,0.121475407,-0.874400265,-0.605402225
JAWA TENGAH,WONOGIRI,TIRTOMOYO,0,7/14/2021,7,2021,7.201711967,468.939219,14.64406533,6,2.383423398,1.809999883,0,0,0.737341446,-0.045114066,-0.11400952,1.809999883,9.794999968,3.338214222,0,0,8.093508524,381.5246255,10.16263009,2.532706741,5.714285714,0.735074084,-0.110108752,-0.099930982,77.00289432,6.720721761,6.983592594,-0.061570197,-0.207866097
JAWA TENGAH,WONOGIRI,TIRTOMOYO,0,7/16/2021,7,2021,7.201711967,468.939219,14.64406533,6,2.383423398,1.194999933,0,1.809999883,0.737341446,-0.045114066,-0.11400952,3.004999816,3.109999817,0.710714259,0,3.338214222,8.093508524,381.5246255,10.16263009,2.532706741,5.714285714,0.735074084,-0.110108752,-0.099930982,26.68427623,10.98437179,302.2820023,-0.061570197,-0.207866097
JAWA TENGAH,BLORA,KRADENAN,0,7/19/2021,7,2021,8.978546938,68.1955049,3.149898186,6,3.273119782,0,0,0.005,0.66841474,0.151531312,-0.049730814,0.005,1.259999965,0,0,0.020624999,10.02388003,82.3164238,2.869255532,2.544585288,5.75,0.681094599,0.078424707,-0.044100323,2.625849292,189.6114826,18.81538002,-0.497353375,-0.545018198
JAWA BARAT,SUMEDANG,CIMALAKA,0,7/19/2021,7,2021,7.815184623,703.3471604,9.774871519,4,1.718915644,1.434999973,0,0,0.71125503,0.191108377,-0.167597052,1.434999973,15.01000008,9.506315641,0.000526316,0,7.668041951,508.8527366,10.30136712,2.40221568,4.526315789,0.714748325,0.10960871,-0.160286004,134.1224207,0.035395325,0,0.347396054,0.262697783
JAWA TENGAH,CILACAP,GANDRUNGMANGU,1,7/21/2021,7,2021,9.198335831,34.40815014,3.256050469,6,2.700820541,0,37.41499901,0.01,0.700415885,-0.060722685,-0.16265548,37.42499901,37.65999901,0.133181813,16.40863601,0.049999999,9.750234284,64.41742243,4.705870988,2.677675744,5,0.687890024,-0.013716359,-0.212157706,4.352714167,3.805670804,121.5128727,0.279098434,0.477126606
JAWA TENGAH,CILACAP,JERUKLEGI,1,7/21/2021,7,2021,8.058977191,63.66582351,5.791996922,6,1.80409673,0.379999995,0.49999997,0.005,0.771502377,0.046324128,-0.16616002,0.884999965,2.224999989,0.149666665,4.466333219,0.053666666,9.023323574,50.42268664,4.642197919,2.468166334,4.8,0.706668389,0.004816958,-0.179877974,31.67438462,105.2255295,203.1592346,0.339088811,0.356431486
